job_title,required_skills,responsibilities,experience_required,education_required,candidate_skills,matched_score
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Business Intelligence, Market Analysis, Statistical Analysis, Data Science, Retail Analytics, IBM SPSS, Python, Tableau, Power BI",0.51
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Business Strategy, Consulting, Excel, Capital Markets, Investment Banking, Investment Research, Statistics, Strategy Consulting, VBA, Python, MATLAB, Machine Learning",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Business Systems Analysis, Project Management, Business Process Improvement, Forecasting and Planning, Requirements Gathering, Scope and Project Definition, Technology Architecture Analysis, Integrated Reporting Information System (IRIS, Portfolio Management, Budgeting, Cost-benefit Analysis, Functional Requirements, Requirement Tracing, Business Analysis, Account Management, Accounting, Big Data, Business Administration, Business Consulting, Business Development, Business Solutions, Business Systems, Customer Relationship Management, Client Relations Development, Database, Direct Marketing, Finance, Information Technology, Law, Leadership, Director, Marketing, Market Evaluation, Messaging, Enterprise, Network, Organizational, Performance Reviews, Performance Management, Policies, Processes, Proposals, Proposal Writing, Speaking, Professor, Quality, Recruitment, Relationship Building, Risk Management, Selling, Sales, Scheme, Strategic Plans, Supply Chain Management, Tables, Underwriting",0.7166666666666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Business to Business, Business to Customer, Contract Negotiation, Calm Under Pressure, Account Management, Total Quality Management, P&L Management, Business Development",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C#, ASP.NET, Visual Basic, Ms Visual Studio, Simulations Using Witness13 and SIMIO, ERP-SAP, SAS-STAT, Autocad, Budgeting, CNC, Continuous Improvement, Data Collection, Product Development and Design, Documentation, ERP, Grinders, Inventory Control, ISO, Languages, Lathe, Layout, Layout Design, Logistics, Materials, Access, Excel, Outlook, Powerpoint, Word, New Product Development, Payroll, Philosophy, Process Improvement, Process Design, Processes, Project Management, Project Plans, Quality, Quality Control, Research, Safety, SAP, SAS, Simulation, Six Sigma, SQL, Statistical Process Control, Supply Chain, Visio",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C++, Python, .ney(vb, ASP, CSS, JavaScript, Visual Basic, Visual Foxpro, Analytical Process Improvement, Risk Assessment & Tracking, Data & Network Management, Scrum & Agile",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C++, Python, C, Software Developer, Prediction Modelling, Machine Learning",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C++, Python, Firebase, Flutter, TensorFlow, Pandas, NumPy, Kotlin, Java, MongoDB, NoSQL",0.716666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C, C++, Python, Java, HTML, CSS, JavaScript, Data Structures, SQL, Pycharm, Jupyter Notebook, Google Colab, Code Blocks, MATLAB, Turbo C++, MS Office, Scikit-learn, TensorFlow, OpenCV, NumPy, Pytesseract, Keras",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C, R, Catia, Autocad, ANSYS, Microsoft Office, Product Project Management, GD&T, Minitab, Kanban, Kaizen, FMEA, Development, Toyota Production Systems, APQP, PPAP, 8D, 5 Why, Kpi's, Reliability SAE Standards, Vehicle Ergonomics, DVP&R, QCC, CNC Engineering, Programming, Anatomy, Benchmarking, Lean Manufacturing, Manufacturing Process, Cost Analysis, Packaging, Process Engineering, Product Development, Surveys, Validation, Welding",0.873333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C, SQL, Python, R, Tableau, HP ALM Quality Center, HP QTP, MS Office, Trello, Streak CRM, Automation Tools, Business Processes, Chemistry, CRM, Client, English, Event Management, Functional, HP, Image, Team Lead, Machinery, Mathematics, Oil, Developer, Physics, Programming, Progress, Project Management, Quick Test Professional, Quality, Quality Assurance, Simulation, VB Script",0.783333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C/C++, C#, Java, JavaScript, Swift, HTML, MySQL, Python, Visual Studio, Eclipse, Unity, Xamarin Studio, Emacs, Textwrangler, Xcode, Sublime 2, OSX, Windows, Linux, Ios, Android, Unix Terminal, Adobe Photoshop, Adobe Indesign, Google Drive, Dropbox, Microsoft Office, Iworks, Google Calendar, Mozilla Thunderbird, Software Practice I/II, Cyber Ethics, Artificial Intelligence, Differential Equations, Computer Graphics, Probability and Stats, Computer Systems, Discrete Mathematics",0.803333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C/C++, Java, HTML, CSS, Python, Portuguese (fluent",0.75
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"C/python, R, STK, CATIA, ANSYS, Latex, Solidworks, Microsoft Office, Microsoft Project",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"CAE Softwares (hypermesh, Abaqus, ANSYS, Optistruct, Sheet Metal, Design for Manufacturing, Generating Bill of Materials, DFMEA, Sculpting, Advanced Material Selection for Rapid Prototyping, Advanced Manufacturing, Welding, 3D Printing",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"CPR & First Aid Certified, Proficient in Microsoft Word",0.76
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Careful and Active Listener, Self-starter & Self-motivated, Hungry for Growth and Continuous Learning, Proactive and Energetic, Fluent in Spanish",0.7833333333333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Client Engagement, Communication, Analytical and Business Acumen, Demand Creation Pursuits, Federal Government Experience, IT Support Services, Data Storage, Interoperability, Advanced Data Analytics",0.616666
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Communication Skills, High Efficiency, High Attention to Details, Erp/accounting Systems Proficiency, Advanced Utilization Microsoft Office Suite, Excel",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Computer System Building and Repair, Hardware and Software Installation, Diagnostic Software Utilities, Remote Access, Networking, Computer Management, Cnns, Lstms, PyTorch",0.75
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Credit, Customer Service, Data Entry, Dispatching, Drivers, Focus, Forms, Inventory, Excel, Outlook, Publisher, Word, Quick, Sales, Scheduling, Supervising, Time Management, Transportation, Websites",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"DBMS, RDBMS, Software Developer, Software Engineer, Java, SAS, SQL, Business Intelligence, Learning Algorithm, Machine Learning, Python",0.783333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"DMAIC, Failure Modes and Effective Analysis (FMEA, Kaizen, Lean Manufacturing, 5S, Value Stream Mapping, Root Cause Analysis, PFMEA, Statistical Process Control, Process Capability, ANOVA, Gage R & R, Programmable Logic Controls (PLC, Discrete Control System (DCS, Microsoft Office, Minitab, Pro-e, Auto-cad, C++, C, Visual Basics",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Dasylab, Labview, Mechanical, Electrical, Lean/5s, Hydraulic Testing, Test Stand Fabrication",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Business Analysis, Machine Learning, Regression Analysis, Time Series Analysis, SQL, Base SAS, Python, NLP, Credit Risk, Tableau, Statistical Analysis, Data Visualization, Data Science, R, Power BI",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Business Analysis, Statistical Analysis, Regression Analysis, Natural Language Processing, Machine Learning, Numerical Analysis",0.75
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Analytics, Business Analysis, R, SAS, PowerBi, Tableau, Data Visualization, Business Analytics, Machine Learning",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Analytics, Data Mining, Deep Learning, Machine Learning, Artificial Intelligence, Linear Regression, Data Exploration, Sequential Analysis",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Analytics, Linear Regression, Logistic Regression, Predictive Modeling, Business Analytics",0.69
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Mining, Data Modeling, Data Processing, Machine Learning, Natural Language Processing, Artificial Intelligence, Statistics, SQL, Tableau, PowerBi",0.583333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Mining, Deep Learning, Machine Learning, Artificial Intelligence",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Science, Data Visualization, Machine Learning, Artificial Intelligence, Decision Tree, Clustering, Python, SQL, Microsoft Excel",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Science, Machine Learning, Customer Analytics, Natural Language Processing, Python, SQL, MS, Artificial Intelligence",0.62
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Visualization, Data Structures, Deep Learning, Machine Learning, Artificial Intelligence, Linear Regression, Statistical Modeling, Predictive Modeling, Algorithms, Python, HIVE, SQL, Java, Tableau, Big Data, Hadoop, C++, ANN",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Data Visualization, Deep Learning, Machine Learning, Adobe Analytics, Excel, Matplotlib, Python",0.783333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, EDA, Python, Machine Learning, SQL, NLP, MATLAB, C#, Node.js, Statistics, Business Analytics, Predictive Modeling, Data Modeling",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Machine Learning, Data Mining, Natural Language Processing, Linear Regression, Cluster Analysis, Correlation Analysis, Logistic Regression, Principal Component Analysis, Anova, Neural Networks, R, Python, MySQL, Tableau, Excel, SPSS, Decision Tree",0.716666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Machine Learning, Data Science, Statistical Analysis, Time Series Analysis, Statistical Modelling, Data Manipulation, Python, R, Tableau, SQL, Django, PostgreSQL",0.576666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Machine Learning, Regression Analysis, Time Series Analysis, SQL, Base SAS, Python, Natural Language Processing, Text Analysis, NumPy, Pandas, Matplotlib, Seaborn, Statistical Analysis, NLTK, BERT, Transformers, Pytesseract, Clustering, KNN, K-means",0.783333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Machine Learning, Scikit Learn, HIVE, SQL, IBM Watson, Natural Language Processing, AWS Texualizer, Sparkocr, PySpark, Python, Tesseract, Image Processing",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analysis, Tableau, PowerBi, R, Python, Statistical Analysis, L1 L2 Regression, Machine Learning",0.716666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Data Analytics, Data Analysis, Time Series Analysis, Business Analytics, Predictive Modeling, Regression Analysis, Image Processing, Data Visualization, Linear Regression, Statistical Analysis, Requirement Analysis, SQL, Tableau, Python",0.61
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Data Analytics, Data Modeling, Data Validation, R, Text Mining, Statistical Modeling, Python, Tableau, Forecasting, Clustering Analysis, Machine Learning, Natural Language Processing",0.543333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Data Analytics, Machine Learning, Artificial Intelligence, Linear Regression, Clustering, MongoDB, Flask, AWS, Git, Python, Neural Networks, PyTorch, C++, CNN, Image Processing",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Data Mining, Data Visualization, Machine Learning, Linear Regression, Statistical Modeling, Predictive Modeling, SQL Server, Oracle, Python",0.716666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Data Mining, Data Visualization, Text Analytics, Data Collection, Data Cleaning, Business Analysis, Python, SQL, Google Bigquery, Tableau, Kibana, MS Excel/ MS Office, Linux, Elastic Search, Machine Learning",0.716666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Database Management, Data Integration, Machine Learning, Natural Language Processing, Artificial Intelligence, Deep Learning, Python, SQL, Data Science, Tableau, PowerBi, Business Analysis, AWS Lambda, Spark, PySpark, Azure, SQL Server",0.62
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analyst, Machine Learning, Data Mining, Data Science, Natural Language Processing, Data Visualization, Data Analysis",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analytics, Artificial Intelligence, Data Visualization, Machine Learning, Python, Data Wrangling, Featurization, Heuristics, Data Structures",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analytics, Business Analysis, Business Intelligence, Machine Learning, Python, SQL, Tableau, PowerBi, Jupyter, SSMS, Data Analysis, Dax, ETL",0.716666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analytics, Linear Regression, Logistic Regression, Business Intelligence, Business Analysis, Graphql, Python",0.516666667
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Analytics, Natural Language Processing, Production Engineering, Production Analytics, Tableau, Machine Learning, Python, NLTK",0.65
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Engineer, Data Analytics, Data Visualization, Machine Learning, Statistical Modeling, Predictive Modeling, MongoDB, PowerBi, Tableau, Python, MySQL",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Entry, Employee Training, Equipment Maintenance, ERP : Microsoft AX Dynamics, Failure Analysis, Inspection, Lean Manufacturing, Mechanical Processes, Protocols Execution, Supervisory, System Integration, Team Player, Troubleshooting",0.85
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Manipulation, Data Mining, Python, SQL, R Programming, PowerBi, Tableau, Machine Learning, PySpark, Azure Databricks, AWS",0.683333333
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Mining, Deep Learning, Machine Learning, Software Testing, Algorithms, Python, Jira, NLP, SQL, Unsupervised Learning, Clustering, Regression, Model Development, MLOPS",0.61
Management Trainee - Mechanical,"Computer Skill, Good Communication Skills, Mechanical Engineering, Quick Learner and Hard Working","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,"Data Modeling, Requirement Gathering, Machine Learning, Data Science, Python, C++, C, Java",0.35
